geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29
city,Colorado Springs,driving,NA,Colorado,United States,100,106.5,106.93,108.68,129.23,121.16,88.95,101.95,101.42,103.25,106.85,124.94,123.1,84.18,94.88,98.4,98.76,105.5,129.5,125.89,89.56,90.53,77.17,99.37,106.87,91.86,120.92,79.11,98.99,103.89,106.49,122.05,155.44,158.44,108.48,107.08,85.87,110.32,153.81,140,134.27,81,104.11,100.88,114.4,119.93,145.59,137.8,99.85,104.05,116.18,116.6,118.44,144.93,147,105.69,118.5,120.52,121.14,117.84,113.3,111.99,84.98,99.36,84.75,87.87,66.38,77.21,72.22,59.49,68.86,72.25,72.41,53.76,61.61,56.11,47.73,58.57,65.78,64.45,61.74,62.69,61.49,53.63,65.18,66.78,67.61,66.82,75.76,69.96,36.69,53.09,65.42,76.35,66.14,80.58,75.18,62.41,76.02,76.03,79.57,79.99,87.99,85.72,70.22,87.57,88.7,90.62,95.91,111.69,100.28,84.72,96.24,100.66,99.26,103.74,115.04,110.89,86.56,NA,NA,111.73,117.56,132.35,129.98,108.18,123.78,126.59,128.07,134.83,155.39,140.47,104.54,111.53,130.1,131.92,135.69,151.62,141.47,113.92,132.96,131.72,133.24,139.98,158.32,144.11,123.93,139.24,133.27,145.52,149.18,171.9,162.77,131.88,147.4,150.48,153.63,159.12,172.4,170.35,128.36,150.31,156.91,163.8,167.62,184.3,179.2,145.7,162.22,169.26,169.94,180.43,178.52,143.18,138.08,163.72,164.27,167.5,175.09,196,184.17,143.81,164.91,167.72,167.39,174.73,195.92,189,151.48,169,167.08,170.08,175.58,200.78,189,149.65,169.7,168.34,174.86,183.53,210.84,194.06,158.27,175.52,177.37,176.7,189.68,210.76,196.79,159.24,175.04,175.76,176.48,189.56,212.3,201.97,160.62,173.4,169.29,172.4,176.06,206.74,198.12,148.61,154.76,157.26,157.42,165.49,186.34,183.84,141.94,153.61,159.49,161.75,177.53,210.68,209.15,171.95,155.11,133.53,138.58,156.63,192.35,194.8,143.31,158.62,160.62,160.95,167.88,198.82,195.19,145.2,153.36,154.73,152.75,162.7,189.93,182.19,133.01,144.34,144.35,148.36,157.18,182.32,178.81,137.08,144.14,146.11,149.88,160.84,185.19,178.07,136.95,147.92,141.49,147.14,149.6,179.28,178.57,127.48,137.09,141.21,141.38,148.84,164.15,178.9,94.03,94.72,126.28,133.08,143.2,167.78,161.32,109.96,126.8,124.01,119.19,125.72,155.76,138.84,100.81,111.27,115.45,126.32,109.37,139.65,124.03,97.34,111.73,112.63,113.82,122.88,139.35,125.33,98.72,124.08,114.51,130.06,63.09,113.26,112.84,88.28,108.75,108.56,103.77,111.46,130.53,124.87,93.12,108.97,110.27,111.39,113.01,118.41,109.81,89.75,112.84,113.02,122.28,127.03,141.29,130.91,103.23,131.67,133.24,131.58,104.08,53.32,109.27,96.53,113.18,111.97,126.54,129.82,97.16,118.59,97.42,116.49,118.61,112.24,114.4,130.85,105.72,83.3,108.48,110.29,111.48,115.4,139.95,130.61,101.07,108.54,107.33,109.97,111.96,130.87,130.77,87.47,101.12,78.35,107.41,115.06,137.87,134.95,102.71,112,113.41,116.58,113.83,136.8,134.33,96.02,108.03,111.94,112.38,127.19,137.89,125.71,85.04,102.33,109.67,104.77,108,141.18,137.51,102.7,116.48,119.74,117.35,99.44,147.01,144.31,108.12,120.7,123.81,127.14,119.48,154.49,155.05,119.37,125.65,130.71,130.28,133.33,NA,80.44,64.67,112.96,132.65,146.09,155.17,183.46,184.23,117.74,117.77,132.65,131.67,153.25,170.65,165.92,132.15,139.16,126.4,145.07,156.93,180.6,171.37,106.5,142.16,139.94,144.76,148.71,177.22,175.77,127.67,137.1,133.83,133.92,133.21,155.94,155.92,126.38,141.31,130.63,135.85,145.79,170.24,172.27,131.56,138.48,134.14,136.17,150.34,182.1,183.14,127.17,130.01,139.34,150.77,156.84,187.22,175.62,120.34,135.06,135.39,154.45,164.56,189.49,179.82,135.11,149.11,150.13,161.46,172,193.83,185.81,153.21,175.65,179.55,175.7,191.34,211.22,185.04,146.42,137.74,171.93,172.97,180.39,204.09,187.24,149.82,173.49,177.37,179.34,185.16,205.9,188.41,154.14,179.66,178.7,183.62,188.97,217.88,195.07,151.86,175.56,184.57,188.9,188.47,210.34,188.03,157.25,186.12,186.7,194.39,199.86,217.21,192.31,151.49,165.19,182.7,191.05,194.32,217.63,199.99,165.09,182.22,185.04,193.07,203.32,226.28,207.26,169.61,188.11,190.67,191.69,200.47,223.94,194.25,166.18,185.77,184.86,189.32,195.75,219.54,195.47,168.19,185.54,181.05,187.59,189.7,217.5,195.42,156.07,178.54,177.65,181.03,187.56,212.15,200.06,154.42,175.69,177.29,177.89,185.57,208.93,195.5,150.57,166.27,166.89,170.91,170.88,200.13,181.72,138.19,158.55,165.01,168.87,188.5,220.31,205.41,174.61,161.82,165.58,165.55,176.33,197.6,184.77,137.36,157.84,160.44,173.05,177.32,205.44,195.21,143.97,157.45,162.51,169.9,178.84,210.91,197.61,148.49,159.01,160.4,159.64
city,Colorado Springs,transit,NA,Colorado,United States,100,103.43,105.1,104.9,112.75,90.59,80.39,105.69,106.47,117.35,111.08,112.65,97.35,84.41,96.57,96.57,90.88,113.92,102.55,107.35,71.86,82.25,97.06,83.92,107.55,99.41,102.65,64.02,100.98,102.45,104.12,111.57,115.2,114.71,82.25,101.18,75.29,92.16,126.67,106.47,96.18,73.53,99.51,88.43,107.25,95.98,118.63,107.16,81.47,95.88,112.75,109.12,107.94,120.69,112.84,88.14,111.47,117.84,105.49,100.49,81.18,76.67,62.25,82.45,74.02,69.31,54.12,50.1,53.73,36.67,59.51,47.65,50.78,40,45.39,38.33,37.55,42.06,45.2,48.43,44.61,38.53,38.43,34.41,42.06,51.27,45.39,40.69,54.51,44.41,30.39,36.08,39.71,46.76,38.43,48.82,41.18,40.29,53.63,51.57,49.12,48.53,57.65,44.61,43.43,63.92,63.63,65.49,62.35,61.76,59.31,49.8,61.76,66.76,63.33,66.18,65.69,57.55,52.84,NA,NA,76.76,66.57,76.08,63.63,53.04,86.76,82.25,78.63,69.8,69.51,63.33,55.59,66.47,76.08,72.25,75.78,78.92,71.47,58.82,73.14,80,73.73,73.73,77.35,70.88,70.69,83.82,78.43,86.18,83.82,89.9,86.96,73.92,86.57,90.39,79.71,96.37,85.1,82.84,65.29,93.33,86.96,91.57,94.22,100.39,81.08,78.14,84.51,94.41,97.94,102.94,87.84,71.08,68.43,93.04,89.8,95.59,92.55,99.61,87.84,71.37,95.69,87.65,79.51,88.92,91.27,87.75,72.45,91.37,84.41,102.25,86.76,100.69,93.43,72.16,99.61,86.47,89.61,95.49,106.37,97.65,77.35,90.1,106.96,90.88,94.22,106.18,91.27,79.71,95.1,99.22,107.45,101.67,106.47,98.43,77.94,103.82,96.37,103.73,103.92,101.18,99.22,84.8,100.88,105.29,101.96,98.33,98.33,88.53,85.1,90.2,92.25,97.45,103.92,100,82.45,77.75,79.9,76.08,78.63,85.59,91.37,84.9,67.06,80.29,90.39,112.55,113.63,114.8,111.57,84.61,100.2,92.45,92.84,97.45,97.16,93.53,71.67,88.53,85.49,78.24,86.47,95.78,98.33,75.49,94.51,96.67,88.73,84.61,95.69,91.08,70.49,80.29,80.98,77.65,74.71,94.02,83.53,62.45,82.65,102.65,113.73,93.82,90.1,92.25,54.61,75.1,83.82,81.76,82.65,86.08,81.37,68.92,96.37,79.61,88.92,82.55,93.24,76.96,65.78,83.04,77.25,78.82,68.04,79.9,72.94,62.16,78.04,80.98,75.98,72.16,73.82,66.96,61.57,89.02,67.45,66.57,38.14,64.9,60.39,60.69,75,55.78,55.29,65,58.82,63.24,53.04,68.92,56.47,63.14,51.37,55.78,55.49,49.22,59.8,61.18,60.2,60.1,65.39,59.41,52.06,63.43,59.71,50.78,46.27,29.71,64.12,48.92,61.86,55.78,67.25,53.24,36.96,55.59,48.73,61.08,68.24,54.12,55.78,60.98,49.22,51.18,57.84,60.69,61.47,62.75,66.37,65.39,44.8,62.45,53.63,67.94,66.86,64.12,68.24,40.69,54.9,59.41,66.76,69.22,67.75,63.92,52.16,68.73,67.06,82.06,59.51,72.16,68.24,60.98,71.86,67.84,63.73,71.67,75.98,63.04,52.75,58.43,88.73,76.67,65.69,73.04,66.96,56.18,71.67,70.29,61.67,63.53,66.47,64.12,54.41,73.82,68.92,64.12,63.82,77.75,76.08,60.39,66.57,69.02,73.63,75.69,NA,46.37,52.84,75.59,82.06,79.02,81.86,89.8,84.12,62.75,77.84,81.86,71.08,75.29,84.71,76.08,57.25,77.94,77.55,76.18,75.39,83.92,88.33,56.76,73.53,82.25,83.14,70.98,69.12,75.98,66.57,74.9,74.12,74.02,65.39,67.45,64.51,58.53,74.8,64.41,69.71,80.39,80.2,79.51,64.12,89.51,68.63,82.06,81.47,92.84,83.43,65.69,81.37,79.61,80.29,92.06,77.45,79.51,65.78,95.29,74.51,74.61,82.16,92.55,88.24,76.86,92.25,90.2,90.88,92.94,101.18,90.1,86.96,103.92,121.37,98.43,108.43,109.9,89.71,66.18,82.94,104.61,105.1,93.92,91.96,99.8,82.55,108.14,100,90.39,99.51,116.18,92.84,81.76,103.43,108.82,102.35,102.84,123.53,92.84,80.2,103.33,112.55,103.73,95.1,112.45,92.65,77.94,104.22,104.31,105.1,100.88,110.49,95.78,81.67,93.82,110.69,107.45,109.31,110.88,111.18,95,100.69,116.37,102.16,111.67,102.45,100.88,94.41,110.88,121.96,101.18,103.24,117.75,87.16,85.2,109.02,107.84,102.75,121.37,125,96.86,86.67,108.92,108.04,114.9,110.69,121.08,99.31,92.55,105.1,104.02,106.27,101.57,111.96,108.73,92.45,108.73,109.22,109.51,100.69,110.1,107.16,91.18,107.75,111.76,110.49,111.86,101.96,104.41,83.04,111.57,117.84,115.59,104.61,102.65,102.84,94.02,98.14,113.14,107.25,105.59,104.02,93.14,82.75,108.53,93.04,101.47,111.08,100.29,90.98,75.39,100.78,104.9,108.14,107.45,101.76,91.47,83.24,114.41,80.88,84.02
city,Colorado Springs,walking,NA,Colorado,United States,100,102.52,99.62,102.07,128.24,130.55,89.66,97.13,99.95,100.14,105.7,128.48,136.36,85.89,91.24,94.35,89.85,100.56,129.74,132.69,98.44,82.86,66.68,86.74,96.63,90.67,120.72,74.75,92.39,91.45,94.82,112.11,159.56,169.67,113.57,98.09,70.75,96.11,138.22,140.74,149.77,80.07,101.55,92.47,103.93,116.42,151.44,144.35,93.92,96.65,114.63,112.86,113.87,155.23,165.68,110.9,125.9,126,123.48,116.56,104.81,123.43,90.37,113.8,84.98,90.02,67.08,69.01,74,67.83,74.8,82.99,80.05,61.61,62.37,57.19,50.9,61.87,71.69,68.2,62.36,59.45,66.13,64.56,77.67,73.9,78.5,73.98,81.75,81.63,39.85,49.04,65.5,71.9,61.63,82.81,77.46,62.27,78.69,75.84,85.35,77.98,88.1,85.21,67.26,95.01,91.69,96.42,97.83,114.25,94.75,81.37,103.58,101.98,100.21,103.63,115.07,113.28,81.84,NA,NA,123.06,126.29,136.91,133.44,123.65,139.22,145.85,147.43,154.76,175.13,167.71,106.78,117.07,153.04,146.91,145.48,165.92,154.17,127.79,148.31,154.24,146.98,153.18,168,159.92,133.32,163.57,144.37,157.47,162.13,179.91,179.28,141.41,156.8,164.62,161.3,166.68,184.78,193.01,137.31,165.09,184.2,183.7,185.7,205.7,204.71,152.12,178.62,184.95,190.79,185.56,207.39,156.36,146.77,183.66,175.77,178.95,185.84,236.27,210.67,148.09,180.15,176.29,182.78,194.18,220.68,212.79,159.42,177.3,181.35,192.98,196.11,216.15,215.45,168.53,185.54,186.51,185.44,206.47,228.88,218.11,172.73,201.84,193.85,202.38,209.78,238.44,235.38,170.58,193.15,196.45,211.17,218.94,238.18,247.24,180.29,198.09,203.44,187.24,203.55,240.74,237.02,179.82,182.99,185.12,181.09,196.37,215.73,219.29,163.1,172.54,191.14,187.64,205.4,246.78,259.78,200.99,163.28,147.57,159.33,171.25,228.33,240.63,166.75,181.93,189.97,187.89,193.88,232.67,240.27,166.96,178.1,181.06,179.48,191.26,223.36,224.16,142.91,178.5,162.2,163.24,177.18,219.38,219.01,160.27,169.48,173.57,179.65,189.95,228.48,232.55,143,175.22,179.68,177.23,174.83,218.47,224.04,137.83,169.9,163.28,170.44,178.57,197.86,213.61,106.66,117.15,155.14,156.33,171.58,220.99,243.24,136.46,159.65,156.19,153.09,164.3,185.42,180.55,126.43,134.48,138.72,150,131.7,180.1,164.69,118.35,143.64,137.3,140.22,153.74,168.87,158.93,118.96,152.95,131.27,157.56,74.59,139.09,138.43,101.13,139.56,126.35,132.27,145.72,166.61,169.59,112.32,146.8,145.24,150.26,145.95,153.51,133.16,101.69,145.81,140.96,168.2,160.32,174.38,167.07,116.81,169.27,164.18,157.33,134.25,56.95,129.81,102.83,124.49,128.47,154.21,150.85,105.74,132.92,103.72,139.12,141.81,145.99,137.45,163.09,132.71,90.2,128.54,128.81,132.55,136.11,162.91,164.03,108.95,124.05,122.09,137.96,137.54,153.95,163.14,99.13,115.99,91.24,123.84,133.75,159.65,170.19,119.05,127.29,132.2,134.32,130.29,158.03,160.88,112.86,123.51,119.2,124.07,141.17,156.41,148.18,98,118.07,126.36,110.18,120.68,164.72,169.71,112.98,146.92,148.26,131.33,114.96,173.55,176.99,116.75,144.3,143.27,151.58,128.71,184.93,203.13,143.33,144.09,153.72,156.62,146.51,NA,103.74,70,125.95,152.21,167.99,184.12,214.58,231.58,128.43,133.32,150.57,149.65,184.9,207.89,202.29,156.15,161.96,139.56,173.5,182.67,214.74,224.77,125.72,162.77,155.42,169.97,177.82,210.24,230.97,146.84,150.82,156.33,154.08,151.63,176.12,187.97,143.78,150.83,140.3,155.89,167.69,201.72,213.28,156.9,167.73,150.87,156.73,180.9,227.16,231.8,145.88,153.06,165.35,177.46,187.21,225.5,227.2,128.99,141.8,145.5,177.6,187.43,226.43,231.04,150.45,173.76,171.62,193.45,206.55,240.6,221.65,183.12,213.31,211.37,211.84,231.49,257.19,232.62,172.85,147.62,201.7,214.03,217.5,262.6,244.44,178.83,206.05,214.65,223.51,216.2,254.47,244.35,183.61,208.62,214.86,217.9,219.05,259.07,243.01,175.98,202.88,222.33,229.3,214.04,254,232.73,178.9,226.61,227.18,225.15,220.09,264.86,234.71,188.69,195.27,219.86,223.79,229.18,256.62,247.62,190.29,214.23,216.55,225.91,237.75,270.23,257.72,196.56,227.29,225.74,222.8,234.76,262.63,234.13,182.38,220.68,228.76,218.04,229.44,266.27,244.93,192.16,226.89,219.34,223.06,227.04,269.6,243.71,181.61,212.04,212.69,217.41,228.14,261.11,257.98,183.4,216.49,221.93,216.98,239.28,268.34,263.07,192.46,213.69,219.31,213.99,207.25,249.04,245.22,167.69,182.74,197.58,196.32,211.38,267.55,292.7,235.61,194.21,186.55,196.68,201.88,233.42,245.15,168.02,193.71,186.18,205.07,207.72,271.12,264.44,184.27,186.44,198.61,198.38,212.69,265.26,264.67,174.78,188.44,188.23,180.01
